2016/03/12 12:27:42	T	xlive 	884:2172 	[OUT 0'0"562]     CLibXLiveImpl::setAppSettingPath 	FL:LibXLiveImpl.cpp(212)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::uninit 	FL:DBFS.cpp(32)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::_uninitDBEnv 	FL:DBFS.cpp(779)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_uninitDBEnv 	FL:DBFS.cpp(779)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::uninit 	FL:DBFS.cpp(32)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::uninit 	FL:DBFS.cpp(32)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFSShare::_uninitDBEnv 	FL:DBFSShare.cpp(26)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::_uninitDBEnv 	FL:DBFS.cpp(779)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_uninitDBEnv 	FL:DBFS.cpp(779)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFSShare::_uninitDBEnv 	FL:DBFSShare.cpp(26)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::uninit 	FL:DBFS.cpp(32)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'2"843]     CSyncManager::delFolderItemsByPath 	FL:SyncManager.cpp(201)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'2"843]     CLibXLiveImpl::setExcludeFolderPath 	FL:LibXLiveImpl.cpp(273)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CLibXLiveImpl::setExcludeFilePostfix 	FL:LibXLiveImpl.cpp(292)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CLibXLiveImpl::setExcludeFilePostfix 	FL:LibXLiveImpl.cpp(292)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CLibXLiveImpl::setExcludeFileName 	FL:LibXLiveImpl.cpp(310)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CLibXLiveImpl::setExcludeFileName 	FL:LibXLiveImpl.cpp(310)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CLibXLiveImpl::setExcludeFilePrefix 	FL:LibXLiveImpl.cpp(286)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CLibXLiveImpl::setExcludeFilePrefix 	FL:LibXLiveImpl.cpp(286)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CLibXLiveImpl::setExcludeFolderPrefix 	FL:LibXLiveImpl.cpp(298)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CLibXLiveImpl::setExcludeFolderPrefix 	FL:LibXLiveImpl.cpp(298)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CLibXLiveImpl::setExcludeFolderPostfix 	FL:LibXLiveImpl.cpp(304)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CLibXLiveImpl::setExcludeFolderPostfix 	FL:LibXLiveImpl.cpp(304)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CLibXLiveImpl::startSync 	FL:LibXLiveImpl.cpp(378)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CSyncManager::startSync 	FL:SyncManager.cpp(417)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CSyncManager::_init 	FL:SyncManager.cpp(814)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CLocalFS::init 	FL:LocalFS.cpp(27)
2016/03/12 12:27:45	I	xlive 	884:2172 	syncroot = C:/Documents and Settings/Administrator/桌面/source 	FL:LocalFS.cpp(31)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CLocalFS::init 	FL:LocalFS.cpp(27)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::init 	FL:DBFS.cpp(21)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::_initDBEnv 	FL:DBFS.cpp(737)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::_createTables 	FL:DBFS.cpp(829)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_createTables 	FL:DBFS.cpp(829)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::_fixIncorrectData 	FL:DBFS.cpp(923)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::queryBindPath 	FL:DBFS.cpp(506)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::queryBindPath 	FL:DBFS.cpp(506)
2016/03/12 12:27:45	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_fixIncorrectData 	FL:DBFS.cpp(923)
2016/03/12 12:27:45	T	xlive 	884:2172 	[IN]              CDBFS::setBindPath 	FL:DBFS.cpp(531)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"781]     CDBFS::setBindPath 	FL:DBFS.cpp(531)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"781]     CDBFS::_initDBEnv 	FL:DBFS.cpp(737)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"781]     CDBFS::init 	FL:DBFS.cpp(21)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::init 	FL:DBFS.cpp(21)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFSShare::_initDBEnv 	FL:DBFSShare.cpp(19)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::_initDBEnv 	FL:DBFS.cpp(737)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_cleanIncorrectDB 	FL:DBFS.cpp(951)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFSShare::_createTables 	FL:DBFSShare.cpp(54)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::_createTables 	FL:DBFS.cpp(829)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_createTables 	FL:DBFS.cpp(829)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFSShare::_createTables 	FL:DBFSShare.cpp(54)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFSShare::_fixIncorrectData 	FL:DBFSShare.cpp(100)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::_fixIncorrectData 	FL:DBFS.cpp(923)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::queryBindPath 	FL:DBFS.cpp(506)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::queryBindPath 	FL:DBFS.cpp(506)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::_fixIncorrectData 	FL:DBFS.cpp(923)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::queryBindPath 	FL:DBFS.cpp(506)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFS::queryBindPath 	FL:DBFS.cpp(506)
2016/03/12 12:27:46	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFSShare::_fixIncorrectData 	FL:DBFSShare.cpp(100)
2016/03/12 12:27:46	T	xlive 	884:2172 	[IN]              CDBFS::setBindPath 	FL:DBFS.cpp(531)
2016/03/12 12:27:47	T	xlive 	884:2172 	[OUT 0'0"890]     CDBFS::setBindPath 	FL:DBFS.cpp(531)
2016/03/12 12:27:47	T	xlive 	884:2172 	[OUT 0'0"890]     CDBFS::_initDBEnv 	FL:DBFS.cpp(737)
2016/03/12 12:27:47	T	xlive 	884:2172 	[OUT 0'0"890]     CDBFSShare::_initDBEnv 	FL:DBFSShare.cpp(19)
2016/03/12 12:27:47	T	xlive 	884:2172 	[OUT 0'0"890]     CDBFS::init 	FL:DBFS.cpp(21)
2016/03/12 12:27:47	T	xlive 	884:2172 	[IN]              CCacheFS::init 	FL:CacheFS.cpp(89)
2016/03/12 12:27:47	T	xlive 	884:2172 	[OUT 0'0"62]      CCacheFS::init 	FL:CacheFS.cpp(89)
2016/03/12 12:27:47	T	xlive 	884:2172 	[OUT 0'1"734]     CSyncManager::_init 	FL:SyncManager.cpp(814)
2016/03/12 12:27:47	T	xlive 	884:2172 	[IN]              CSyncManager::notifyChange 	FL:SyncManager.cpp(349)
2016/03/12 12:27:47	I	xlive 	884:2172 	start sync notify type:3 	FL:SyncManager.cpp(353)
2016/03/12 12:27:47	T	xlive 	884:2172 	[OUT 0'0"0]       CSyncManager::notifyChange 	FL:SyncManager.cpp(349)
2016/03/12 12:27:47	T	xlive 	884:2172 	[OUT 0'1"859]     CSyncManager::startSync 	FL:SyncManager.cpp(417)
2016/03/12 12:27:47	T	xlive 	884:2172 	[OUT 0'1"859]     CLibXLiveImpl::startSync 	FL:LibXLiveImpl.cpp(378)
2016/03/12 12:27:47	T	xlive 	884:2172 	[IN]              CLibXLiveImpl::getAllShareRoots 	FL:LibXLiveImpl.cpp(465)
2016/03/12 12:27:47	T	xlive 	884:2172 	[IN]              CSyncManager::getAllShareRoots 	FL:SyncManager.cpp(273)
2016/03/12 12:27:47	T	xlive 	884:2172 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:47	T	xlive 	884:2172 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:47	T	xlive 	884:2172 	[OUT 0'0"0]       CSyncManager::getAllShareRoots 	FL:SyncManager.cpp(273)
2016/03/12 12:27:47	T	xlive 	884:2172 	[OUT 0'0"0]       CLibXLiveImpl::getAllShareRoots 	FL:LibXLiveImpl.cpp(465)
2016/03/12 12:27:47	T	xlive 	884:2300 	[IN]              CSyncManager::_threadSync 	FL:SyncManager.cpp(677)
2016/03/12 12:27:47	T	xlive 	884:2300 	[IN]              CSyncManager::_parseSyncPrams 	FL:SyncManager.cpp(943)
2016/03/12 12:27:47	T	xlive 	884:2300 	[OUT 0'0"0]       CSyncManager::_parseSyncPrams 	FL:SyncManager.cpp(943)
2016/03/12 12:27:47	I	xlive 	884:2300 	scan started 	FL:SyncManager.cpp(695)
2016/03/12 12:27:47	T	xlive 	884:2300 	[IN]              CSyncSnapshot::init 	FL:SyncSnapshot.cpp(551)
2016/03/12 12:27:47	T	xlive 	884:2300 	[OUT 0'0"0]       CSyncSnapshot::init 	FL:SyncSnapshot.cpp(551)
2016/03/12 12:27:47	T	xlive 	884:2300 	[IN]              CSyncSnapshot::init 	FL:SyncSnapshot.cpp(551)
2016/03/12 12:27:47	T	xlive 	884:2300 	[OUT 0'0"0]       CSyncSnapshot::init 	FL:SyncSnapshot.cpp(551)
2016/03/12 12:27:47	T	xlive 	884:2200 	[IN]              CLibXLiveImpl::getAllShareRoots 	FL:LibXLiveImpl.cpp(465)
2016/03/12 12:27:47	T	xlive 	884:2200 	[IN]              CSyncManager::getAllShareRoots 	FL:SyncManager.cpp(273)
2016/03/12 12:27:47	T	xlive 	884:2200 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:47	T	xlive 	884:2200 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:47	T	xlive 	884:2200 	[OUT 0'0"0]       CSyncManager::getAllShareRoots 	FL:SyncManager.cpp(273)
2016/03/12 12:27:47	T	xlive 	884:2200 	[OUT 0'0"0]       CLibXLiveImpl::getAllShareRoots 	FL:LibXLiveImpl.cpp(465)
2016/03/12 12:27:47	T	xlive 	884:2308 	[IN]              CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/03/12 12:27:47	T	xlive 	884:2308 	[IN]              CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CSyncSnapshotShare::_prepareSnapshot 	FL:SyncSnapshotShare.cpp(22)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CSyncSnapshotShare::_syncShareRoots 	FL:SyncSnapshotShare.cpp(42)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:47	T	xlive 	884:2316 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CDBFSShare::queryShareOptver 	FL:DBFSShare.cpp(328)
2016/03/12 12:27:47	T	xlive 	884:2316 	[OUT 0'0"0]       CDBFSShare::queryShareOptver 	FL:DBFSShare.cpp(328)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/12 12:27:47	T	xlive 	884:2128 	[IN]              CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2016/03/12 12:27:47	T	xlive 	884:2128 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/12 12:27:47	T	xlive 	884:2128 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/12 12:27:47	T	xlive 	884:1476 	[IN]              CLibXLiveImpl::getStorageInfo 	FL:LibXLiveImpl.cpp(85)
2016/03/12 12:27:47	T	xlive 	884:1476 	[IN]              CRemoteFS::getSpace 	FL:RemoteFS.cpp(478)
2016/03/12 12:27:47	T	xlive 	884:1476 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/12 12:27:47	T	xlive 	884:2200 	[IN]              CSyncSnapshot::_getRemoteSnapshot 	FL:SyncSnapshot.cpp(808)
2016/03/12 12:27:47	T	xlive 	884:2200 	[IN]              CDBFS::queryOptver 	FL:DBFS.cpp(450)
2016/03/12 12:27:47	T	xlive 	884:2328 	[IN]              CSyncSnapshot::_getLocalSnapshot 	FL:SyncSnapshot.cpp(788)
2016/03/12 12:27:47	T	xlive 	884:2328 	[IN]              CLocalFS::getLocalSnapshot 	FL:LocalFS.cpp(121)
2016/03/12 12:27:47	T	xlive 	884:1476 	[OUT 0'0"125]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/12 12:27:47	T	xlive 	884:1476 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/12 12:27:47	T	xlive 	884:1476 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/12 12:27:47	T	xlive 	884:1476 	[OUT 0'0"125]     CRemoteFS::getSpace 	FL:RemoteFS.cpp(478)
2016/03/12 12:27:47	T	xlive 	884:1476 	[OUT 0'0"125]     CLibXLiveImpl::getStorageInfo 	FL:LibXLiveImpl.cpp(85)
2016/03/12 12:27:47	T	xlive 	884:2316 	[OUT 0'0"171]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/12 12:27:47	T	xlive 	884:2316 	[OUT 0'0"171]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/12 12:27:47	T	xlive 	884:2316 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/12 12:27:47	T	xlive 	884:2316 	[OUT 0'0"171]     CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/12 12:27:47	T	xlive 	884:2316 	[OUT 0'0"171]     CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:47	T	xlive 	884:2316 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:47	T	xlive 	884:2316 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:47	T	xlive 	884:2316 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:47	T	xlive 	884:2316 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:48	T	xlive 	884:2316 	[OUT 0'0"390]     CSyncSnapshotShare::_syncShareRoots 	FL:SyncSnapshotShare.cpp(42)
2016/03/12 12:27:48	T	xlive 	884:2316 	[IN]              CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CSyncSnapshotShare::_getLastSnapshot 	FL:SyncSnapshotShare.cpp(298)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"0]       CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"0]       CSyncSnapshotShare::_getLastSnapshot 	FL:SyncSnapshotShare.cpp(298)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CSyncSnapshotShare::_getLocalSnapshot 	FL:SyncSnapshotShare.cpp(243)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"0]       CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"0]       CSyncSnapshotShare::_getLocalSnapshot 	FL:SyncSnapshotShare.cpp(243)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CSyncSnapshotShare::_getRemoteSnapshot 	FL:SyncSnapshotShare.cpp(326)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"234]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"234]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/12 12:27:48	T	xlive 	884:2188 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"234]     CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"234]     CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/03/12 12:27:48	T	xlive 	884:2188 	[OUT 0'0"234]     CSyncSnapshotShare::_getRemoteSnapshot 	FL:SyncSnapshotShare.cpp(326)
2016/03/12 12:27:48	T	xlive 	884:2316 	[OUT 0'0"265]     CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/03/12 12:27:48	T	xlive 	884:2316 	[OUT 0'0"656]     CSyncSnapshotShare::_prepareSnapshot 	FL:SyncSnapshotShare.cpp(22)
2016/03/12 12:27:48	T	xlive 	884:2316 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/03/12 12:27:48	T	xlive 	884:2316 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/03/12 12:27:48	T	xlive 	884:2316 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/03/12 12:27:48	T	xlive 	884:2316 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/03/12 12:27:48	T	xlive 	884:2316 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/03/12 12:27:48	T	xlive 	884:2316 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/12 12:27:48	T	xlive 	884:2316 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/12 12:27:48	T	xlive 	884:2316 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/12 12:27:48	T	xlive 	884:2316 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/12 12:27:48	T	xlive 	884:2316 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/12 12:27:48	T	xlive 	884:2316 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/12 12:27:48	T	xlive 	884:2316 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
