2016/03/09 13:48:15	T	xlive 	848:2500 	[OUT 0'0"78]      CLibXLiveImpl::setAppSettingPath 	FL:LibXLiveImpl.cpp(212) 
2016/03/09 13:48:19	T	xlive 	848:2360 	[OUT 0'1"234]     CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:19	T	xlive 	848:2360 	[OUT 0'1"234]     CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:19	T	xlive 	848:2360 	[OUT 0'1"234]     CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:19	T	xlive 	848:2360 	[OUT 0'1"234]     CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:19	T	xlive 	848:2360 	[OUT 0'1"250]     CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:19	T	xlive 	848:1792 	[OUT 0'0"125]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/09 13:48:19	T	xlive 	848:1792 	[OUT 0'0"125]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/09 13:48:19	T	xlive 	848:1792 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/09 13:48:19	T	xlive 	848:1792 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/09 13:48:19	T	xlive 	848:1792 	[OUT 0'0"125]     CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/09 13:48:19	T	xlive 	848:1792 	[OUT 0'0"125]     CSyncSnapshot::_getMaxVersion 	FL:SyncSnapshot.cpp(1197)
2016/03/09 13:48:19	T	xlive 	848:1792 	[IN]              CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2016/03/09 13:48:19	T	xlive 	848:1792 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:19	T	xlive 	848:1792 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:19	T	xlive 	848:1792 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:19	T	xlive 	848:1792 	[OUT 0'0"46]      CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:19	T	xlive 	848:1792 	[OUT 0'0"46]      CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2016/03/09 13:48:19	T	xlive 	848:1792 	[OUT 0'2"406]     CSyncSnapshot::_getRemoteSnapshot 	FL:SyncSnapshot.cpp(808)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"15]      CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"15]      CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:21	T	xlive 	848:2360 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:21	T	xlive 	848:2360 	[OUT 0'0"0]       CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:46	T	xlive 	848:2180 	[OUT 0'29"125]    CLocalFS::getLocalSnapshot 	FL:LocalFS.cpp(121)
2016/03/09 13:48:46	T	xlive 	848:2180 	[OUT 0'29"125]    CSyncSnapshot::_getLocalSnapshot 	FL:SyncSnapshot.cpp(788)
2016/03/09 13:48:46	T	xlive 	848:2276 	[OUT 0'29"125]    CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/03/09 13:48:46	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/03/09 13:48:46	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'1"546]     CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"15]      CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CDBFS::lock 	FL:DBFS.cpp(45)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CDBFS::lock 	FL:DBFS.cpp(45)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CDBFS::unlock 	FL:DBFS.cpp(51)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"46]      CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"46]      CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"0]       CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'1"609]     CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CSyncSnapshot::_tryUpgradeOpver 	FL:SyncSnapshot.cpp(1183)
2016/03/09 13:48:48	T	xlive 	848:2276 	[IN]              CDBFS::setoptver 	FL:DBFS.cpp(477)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"562]     CDBFS::setoptver 	FL:DBFS.cpp(477)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'0"562]     CSyncSnapshot::_tryUpgradeOpver 	FL:SyncSnapshot.cpp(1183)
2016/03/09 13:48:48	T	xlive 	848:2276 	[OUT 0'31"296]    CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/03/09 13:48:48	T	xlive 	848:2332 	[IN]              CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/03/09 13:48:48	T	xlive 	848:2332 	[OUT 0'0"0]       CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/03/09 13:48:48	T	xlive 	848:2332 	[IN]              CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/03/09 13:48:48	T	xlive 	848:2332 	[OUT 0'0"0]       CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/03/09 13:48:48	I	xlive 	848:2332 	sync success 	FL:SyncManager.cpp(793)
2016/03/09 13:48:48	I	xlive 	848:2332 	scan finishied 	FL:SyncManager.cpp(808)
2016/03/09 13:48:48	T	xlive 	848:2496 	[IN]              CLibXLiveImpl::getStorageInfo 	FL:LibXLiveImpl.cpp(85)
2016/03/09 13:48:48	T	xlive 	848:2496 	[IN]              CRemoteFS::getSpace 	FL:RemoteFS.cpp(478)
2016/03/09 13:48:48	T	xlive 	848:2496 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:48	T	xlive 	848:2496 	[OUT 0'0"140]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/09 13:48:48	T	xlive 	848:2496 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/09 13:48:48	T	xlive 	848:2496 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/09 13:48:48	T	xlive 	848:2496 	[OUT 0'0"140]     CRemoteFS::getSpace 	FL:RemoteFS.cpp(478)
2016/03/09 13:48:48	T	xlive 	848:2496 	[OUT 0'0"140]     CLibXLiveImpl::getStorageInfo 	FL:LibXLiveImpl.cpp(85)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:48	T	xlive 	848:2360 	[OUT 0'0"0]       CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/09 13:48:48	T	xlive 	848:2360 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
