2016/03/10 21:18:33	T	xlive 	5496:2400 	[OUT 0'0"93]      CLibXLiveImpl::setAppSettingPath 	FL:LibXLiveImpl.cpp(212) 
2016/03/10 21:18:35	T	xlive 	5496:2184 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[OUT 0'0"0]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[OUT 0'0"0]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[OUT 0'0"0]       CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[OUT 0'0"0]       CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/10 21:18:35	T	xlive 	5496:372 	[IN]              CRemoteFS::mipushBind 	FL:RemoteFS.cpp(522)
2016/03/10 21:18:35	T	xlive 	5496:372 	[IN]              CJsonRequester::performPlain 	FL:JsonRequester.cpp(126)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[IN]              CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[IN]              CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[OUT 0'0"15]      CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[OUT 0'0"15]      CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[OUT 0'0"15]      CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[OUT 0'0"15]      CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/10 21:18:35	T	xlive 	5496:2184 	[OUT 0'0"15]      CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/10 21:18:35	T	xlive 	5496:372 	[OUT 0'0"203]     CJsonRequester::performPlain 	FL:JsonRequester.cpp(126)
2016/03/10 21:18:35	T	xlive 	5496:372 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/10 21:18:35	T	xlive 	5496:372 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/10 21:18:35	T	xlive 	5496:372 	[OUT 0'0"203]     CRemoteFS::mipushBind 	FL:RemoteFS.cpp(522)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'3"109]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'3"109]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'3"109]     CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'3"109]     CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'3"109]     CSyncSnapshotShare::_syncShareRoots 	FL:SyncSnapshotShare.cpp(42)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[IN]              CSyncSnapshotShare::_getLocalSnapshot 	FL:SyncSnapshotShare.cpp(243)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[IN]              CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[OUT 0'0"0]       CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[OUT 0'0"0]       CSyncSnapshotShare::_getLocalSnapshot 	FL:SyncSnapshotShare.cpp(243)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[IN]              CSyncSnapshotShare::_getRemoteSnapshot 	FL:SyncSnapshotShare.cpp(326)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[IN]              CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/10 21:18:36	T	xlive 	5496:6116 	[IN]              CSyncSnapshotShare::_getLastSnapshot 	FL:SyncSnapshotShare.cpp(298)
2016/03/10 21:18:36	T	xlive 	5496:6116 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/10 21:18:36	T	xlive 	5496:6116 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/10 21:18:36	T	xlive 	5496:6116 	[IN]              CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/03/10 21:18:36	T	xlive 	5496:6116 	[OUT 0'0"0]       CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/03/10 21:18:36	T	xlive 	5496:6116 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/10 21:18:36	T	xlive 	5496:6116 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/10 21:18:36	T	xlive 	5496:6116 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/10 21:18:36	T	xlive 	5496:6116 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/10 21:18:36	T	xlive 	5496:6116 	[OUT 0'0"0]       CSyncSnapshotShare::_getLastSnapshot 	FL:SyncSnapshotShare.cpp(298)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[OUT 0'0"171]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[OUT 0'0"171]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[OUT 0'0"171]     CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[OUT 0'0"171]     CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/03/10 21:18:36	T	xlive 	5496:1880 	[OUT 0'0"171]     CSyncSnapshotShare::_getRemoteSnapshot 	FL:SyncSnapshotShare.cpp(326)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"171]     CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'3"281]     CSyncSnapshotShare::_prepareSnapshot 	FL:SyncSnapshotShare.cpp(22)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CDBFS::lock 	FL:DBFS.cpp(45)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CDBFS::lock 	FL:DBFS.cpp(45)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CDBFS::unlock 	FL:DBFS.cpp(51)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[IN]              CSyncSnapshotShare::_tryUpgradeOpver 	FL:SyncSnapshotShare.cpp(485)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'0"0]       CSyncSnapshotShare::_tryUpgradeOpver 	FL:SyncSnapshotShare.cpp(485)
2016/03/10 21:18:36	T	xlive 	5496:5372 	[OUT 0'3"281]     CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/03/10 21:18:44	T	xlive 	5496:6076 	[OUT 0'11"93]     CLocalFS::getLocalSnapshot 	FL:LocalFS.cpp(121)
2016/03/10 21:18:44	T	xlive 	5496:6076 	[OUT 0'11"93]     CSyncSnapshot::_getLocalSnapshot 	FL:SyncSnapshot.cpp(788)
2016/03/10 21:18:44	T	xlive 	5496:4380 	[OUT 0'11"93]     CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/03/10 21:18:44	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/03/10 21:18:44	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'1"421]     CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"31]      CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CDBFS::lock 	FL:DBFS.cpp(45)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CDBFS::lock 	FL:DBFS.cpp(45)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CDBFS::unlock 	FL:DBFS.cpp(51)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"0]       CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'1"453]     CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CSyncSnapshot::_tryUpgradeOpver 	FL:SyncSnapshot.cpp(1183)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[IN]              CDBFS::setoptver 	FL:DBFS.cpp(477)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"15]      CDBFS::setoptver 	FL:DBFS.cpp(477)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'0"15]      CSyncSnapshot::_tryUpgradeOpver 	FL:SyncSnapshot.cpp(1183)
2016/03/10 21:18:46	T	xlive 	5496:4380 	[OUT 0'12"562]    CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/03/10 21:18:46	T	xlive 	5496:5176 	[IN]              CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/03/10 21:18:46	T	xlive 	5496:5176 	[OUT 0'0"0]       CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/03/10 21:18:46	T	xlive 	5496:5176 	[IN]              CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/03/10 21:18:46	T	xlive 	5496:5176 	[OUT 0'0"0]       CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/03/10 21:18:46	I	xlive 	5496:5176 	sync success 	FL:SyncManager.cpp(793)
2016/03/10 21:18:46	I	xlive 	5496:5176 	scan finishied 	FL:SyncManager.cpp(808)
2016/03/10 21:18:46	T	xlive 	5496:4056 	[IN]              CLibXLiveImpl::getStorageInfo 	FL:LibXLiveImpl.cpp(85)
2016/03/10 21:18:46	T	xlive 	5496:4056 	[IN]              CRemoteFS::getSpace 	FL:RemoteFS.cpp(478)
2016/03/10 21:18:46	T	xlive 	5496:4056 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/10 21:18:46	T	xlive 	5496:6076 	[IN]              CLibXLiveImpl::getIdByPath 	FL:LibXLiveImpl.cpp(438)
2016/03/10 21:18:46	T	xlive 	5496:6076 	[IN]              CSyncManager::getIdByPath 	FL:SyncManager.cpp(105)
2016/03/10 21:18:46	T	xlive 	5496:6076 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/03/10 21:18:46	T	xlive 	5496:6076 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/03/10 21:18:46	T	xlive 	5496:6076 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/10 21:18:46	T	xlive 	5496:6076 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/10 21:18:46	T	xlive 	5496:6076 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/10 21:18:46	T	xlive 	5496:6076 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/10 21:18:46	T	xlive 	5496:6076 	[OUT 0'0"0]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
