2016/03/11 10:39:16	T	xlive 	756:2116 	[OUT 0'0"281]     CLibXLiveImpl::setAppSettingPath 	FL:LibXLiveImpl.cpp(212) 
2016/03/11 13:48:20	T	xlive 	756:5100 	[IN]              CSyncSnapshotShare::_syncShareRoots 	FL:SyncSnapshotShare.cpp(42)
2016/03/11 13:48:20	T	xlive 	756:5100 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/11 13:48:20	T	xlive 	756:5100 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/11 13:48:20	T	xlive 	756:5100 	[IN]              CDBFSShare::queryShareOptver 	FL:DBFSShare.cpp(328)
2016/03/11 13:48:20	T	xlive 	756:5100 	[OUT 0'0"0]       CDBFSShare::queryShareOptver 	FL:DBFSShare.cpp(328)
2016/03/11 13:48:20	T	xlive 	756:5100 	[IN]              CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/03/11 13:48:20	T	xlive 	756:5100 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/11 13:48:20	T	xlive 	756:5100 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/11 13:48:20	T	xlive 	756:5100 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/11 13:48:20	T	xlive 	756:5096 	[IN]              CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2016/03/11 13:48:20	T	xlive 	756:5096 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/11 13:48:20	T	xlive 	756:5096 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/11 13:48:20	T	xlive 	756:5096 	[OUT 0'0"15]      CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/11 13:48:20	T	xlive 	756:5096 	[OUT 0'0"31]      CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/11 13:48:20	T	xlive 	756:5096 	[OUT 0'0"31]      CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2016/03/11 13:48:20	T	xlive 	756:5096 	[IN]              CSyncSnapshot::_getLocalSnapshot 	FL:SyncSnapshot.cpp(788)
2016/03/11 13:48:20	T	xlive 	756:5096 	[IN]              CLocalFS::getLocalSnapshot 	FL:LocalFS.cpp(121)
2016/03/11 13:48:20	T	xlive 	756:5104 	[IN]              CSyncSnapshot::_getRemoteSnapshot 	FL:SyncSnapshot.cpp(808)
2016/03/11 13:48:20	T	xlive 	756:5104 	[IN]              CDBFS::queryOptver 	FL:DBFS.cpp(450)
2016/03/11 13:48:20	T	xlive 	756:5104 	[OUT 0'0"0]       CDBFS::queryOptver 	FL:DBFS.cpp(450)
2016/03/11 13:48:20	T	xlive 	756:5104 	[IN]              CSyncSnapshot::_getMaxVersion 	FL:SyncSnapshot.cpp(1197)
2016/03/11 13:48:20	T	xlive 	756:5104 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/11 13:48:20	T	xlive 	756:5104 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/11 13:48:20	T	xlive 	756:5104 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"156]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"156]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"156]     CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"156]     CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"156]     CSyncSnapshotShare::_syncShareRoots 	FL:SyncSnapshotShare.cpp(42)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CSyncSnapshotShare::_getLastSnapshot 	FL:SyncSnapshotShare.cpp(298)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"0]       CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"0]       CSyncSnapshotShare::_getLastSnapshot 	FL:SyncSnapshotShare.cpp(298)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CSyncSnapshotShare::_getLocalSnapshot 	FL:SyncSnapshotShare.cpp(243)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"0]       CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"0]       CSyncSnapshotShare::_getLocalSnapshot 	FL:SyncSnapshotShare.cpp(243)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CSyncSnapshotShare::_getRemoteSnapshot 	FL:SyncSnapshotShare.cpp(326)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/11 13:48:21	T	xlive 	756:5104 	[OUT 0'0"140]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/11 13:48:21	T	xlive 	756:5104 	[OUT 0'0"140]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/11 13:48:21	T	xlive 	756:5104 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/11 13:48:21	T	xlive 	756:5104 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/11 13:48:21	T	xlive 	756:5104 	[OUT 0'0"140]     CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/11 13:48:21	T	xlive 	756:5104 	[OUT 0'0"140]     CSyncSnapshot::_getMaxVersion 	FL:SyncSnapshot.cpp(1197)
2016/03/11 13:48:21	T	xlive 	756:5104 	[IN]              CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2016/03/11 13:48:21	T	xlive 	756:5104 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/11 13:48:21	T	xlive 	756:5104 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/11 13:48:21	T	xlive 	756:5104 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/03/11 13:48:21	T	xlive 	756:5104 	[OUT 0'0"15]      CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/03/11 13:48:21	T	xlive 	756:5104 	[OUT 0'0"15]      CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2016/03/11 13:48:21	T	xlive 	756:5104 	[OUT 0'0"156]     CSyncSnapshot::_getRemoteSnapshot 	FL:SyncSnapshot.cpp(808)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"125]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"125]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/03/11 13:48:21	T	xlive 	756:5136 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"125]     CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"125]     CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/03/11 13:48:21	T	xlive 	756:5136 	[OUT 0'0"125]     CSyncSnapshotShare::_getRemoteSnapshot 	FL:SyncSnapshotShare.cpp(326)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"125]     CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"281]     CSyncSnapshotShare::_prepareSnapshot 	FL:SyncSnapshotShare.cpp(22)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CDBFS::lock 	FL:DBFS.cpp(45)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CDBFS::lock 	FL:DBFS.cpp(45)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CDBFS::unlock 	FL:DBFS.cpp(51)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/03/11 13:48:21	T	xlive 	756:5100 	[IN]              CSyncSnapshotShare::_tryUpgradeOpver 	FL:SyncSnapshotShare.cpp(485)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"0]       CSyncSnapshotShare::_tryUpgradeOpver 	FL:SyncSnapshotShare.cpp(485)
2016/03/11 13:48:21	T	xlive 	756:5100 	[OUT 0'0"281]     CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/03/11 13:48:21	T	xlive 	756:5096 	[OUT 0'0"984]     CLocalFS::getLocalSnapshot 	FL:LocalFS.cpp(121)
2016/03/11 13:48:21	T	xlive 	756:5096 	[OUT 0'0"984]     CSyncSnapshot::_getLocalSnapshot 	FL:SyncSnapshot.cpp(788)
2016/03/11 13:48:21	T	xlive 	756:5724 	[OUT 0'1"15]      CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/03/11 13:48:21	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/03/11 13:48:21	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"125]     CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"31]      CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CDBFS::lock 	FL:DBFS.cpp(45)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CDBFS::lock 	FL:DBFS.cpp(45)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CDBFS::unlock 	FL:DBFS.cpp(51)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"156]     CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CSyncSnapshot::_tryUpgradeOpver 	FL:SyncSnapshot.cpp(1183)
2016/03/11 13:48:22	T	xlive 	756:5724 	[IN]              CDBFS::setoptver 	FL:DBFS.cpp(477)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CDBFS::setoptver 	FL:DBFS.cpp(477)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'0"0]       CSyncSnapshot::_tryUpgradeOpver 	FL:SyncSnapshot.cpp(1183)
2016/03/11 13:48:22	T	xlive 	756:5724 	[OUT 0'1"171]     CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/03/11 13:48:22	T	xlive 	756:5092 	[IN]              CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/03/11 13:48:22	T	xlive 	756:5092 	[OUT 0'0"0]       CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/03/11 13:48:22	T	xlive 	756:5092 	[IN]              CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/03/11 13:48:22	T	xlive 	756:5092 	[OUT 0'0"0]       CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/03/11 13:48:22	I	xlive 	756:5092 	sync success 	FL:SyncManager.cpp(793)
2016/03/11 13:48:22	I	xlive 	756:5092 	scan finishied 	FL:SyncManager.cpp(808)
2016/03/11 13:48:22	T	xlive 	756:2116 	[IN]              CLibXLiveImpl::getStorageInfo 	FL:LibXLiveImpl.cpp(85)
2016/03/11 13:48:22	T	xlive 	756:2116 	[IN]              CRemoteFS::getSpace 	FL:RemoteFS.cpp(478)
